Date,Open,High,Low,Close,Adj Close,Volume
2017-08-01,0.10459499806165695,0.10626599937677383,0.09610939770936966,0.09986680001020432,0.09986680001020432,300413.0
2017-08-02,0.09972120076417923,0.10121099650859833,0.09736119955778122,0.1004519984126091,0.1004519984126091,256793.0
2017-08-03,0.1003279983997345,0.10697799921035767,0.09911970049142838,0.10664200037717819,0.10664200037717819,293008.0
2017-08-04,0.10668499767780304,0.10775599628686905,0.10269899666309357,0.10749399662017822,0.10749399662017822,287621.0
2017-08-05,0.1074180006980896,0.14465300738811493,0.10706999897956848,0.12887099385261536,0.12887099385261536,542878.0
2017-08-06,0.12929299473762512,0.13298800587654114,0.12737999856472015,0.13099899888038635,0.13099899888038635,393681.0
2017-08-07,0.13395799696445465,0.1497649997472763,0.13330000638961792,0.14884799718856812,0.14884799718856812,748177.0
2017-08-08,0.14899800717830658,0.22692500054836273,0.14776599407196045,0.22442099452018738,0.22442099452018738,2617340.0
2017-08-09,0.22474800050258636,0.2606250047683716,0.22215799987316132,0.24291199445724487,0.24291199445724487,3075320.0
2017-08-10,0.2518270015716553,0.3499760031700134,0.24505199491977692,0.3490790128707886,0.3490790128707886,4118070.0
2017-08-11,0.34878501296043396,0.40965399146080017,0.31106698513031006,0.39257198572158813,0.39257198572158813,4413920.0
2017-08-12,0.3921929895877838,0.47599199414253235,0.33758899569511414,0.44636499881744385,0.44636499881744385,5080760.0
2017-08-13,0.4459899961948395,1.0226399898529053,0.4459899961948395,0.8768280148506165,0.8768280148506165,13852100.0
2017-08-14,0.8729180097579956,1.4633899927139282,0.7357640266418457,1.2955700159072876,1.2955700159072876,51698100.0
2017-08-15,1.3270900249481201,1.3789199590682983,0.9233719706535339,1.0565500259399414,1.0565500259399414,19824400.0
2017-08-16,1.11968994140625,1.452720046043396,1.0786900520324707,1.4372400045394897,1.4372400045394897,31363100.0
2017-08-17,1.4369699954986572,2.1113100051879883,1.323639988899231,1.9671499729156494,1.9671499729156494,61296500.0
2017-08-18,1.9251899719238281,2.754120111465454,1.894700050354004,2.384000062942505,2.384000062942505,69048000.0
2017-08-19,2.334399938583374,2.334399938583374,1.8199399709701538,2.093369960784912,2.093369960784912,43391300.0
2017-08-20,2.1082100868225098,2.6894400119781494,2.075819969177246,2.502579927444458,2.502579927444458,65350400.0
2017-08-21,2.4307498931884766,2.9089200496673584,2.4307498931884766,2.7011098861694336,2.7011098861694336,72000600.0
2017-08-22,2.72445011138916,2.72445011138916,2.224790096282959,2.4852700233459473,2.4852700233459473,52091300.0
2017-08-23,2.4739699363708496,2.9554500579833984,2.4739699363708496,2.580430030822754,2.580430030822754,64925100.0
2017-08-24,2.6273601055145264,2.6639699935913086,2.2833800315856934,2.379319906234741,2.379319906234741,45080400.0
2017-08-25,2.3905699253082275,2.7299699783325195,2.3905699253082275,2.4968700408935547,2.4968700408935547,49977600.0
2017-08-26,2.5303800106048584,2.5388400554656982,1.9605599641799927,2.1693599224090576,2.1693599224090576,26690700.0
2017-08-27,2.1799700260162354,2.3135499954223633,1.8580199480056763,2.005189895629883,2.005189895629883,17214900.0
2017-08-28,2.0214900970458984,2.1674299240112305,1.9628000259399414,2.0429000854492188,2.0429000854492188,15413900.0
2017-08-29,2.106250047683716,2.327579975128174,1.9897300004959106,2.327579975128174,2.327579975128174,20372000.0
2017-08-30,2.28193998336792,2.3653500080108643,2.094559907913208,2.3500499725341797,2.3500499725341797,24830000.0
2017-08-31,2.3282299041748047,2.4081499576568604,2.1964499950408936,2.2037899494171143,2.2037899494171143,20214800.0
2017-09-01,2.2016899585723877,2.3889899253845215,2.1165199279785156,2.3841700553894043,2.3841700553894043,20990700.0
2017-09-02,2.5,2.8492701053619385,1.7224700450897217,1.9926799535751343,1.9926799535751343,22995400.0
2017-09-03,1.9254800081253052,2.0192999839782715,1.4241700172424316,1.5757999420166016,1.5757999420166016,11662000.0
2017-09-04,1.5766500234603882,1.5766500234603882,0.6130099892616272,1.0495699644088745,1.0495699644088745,20075100.0
2017-09-05,1.0325100421905518,1.1194499731063843,0.7406219840049744,0.9737160205841064,0.9737160205841064,9453770.0
2017-09-06,0.9905210137367249,1.1713000535964966,0.7354999780654907,1.0861400365829468,1.0861400365829468,14279400.0
2017-09-07,1.0343400239944458,1.508270025253296,0.9567450284957886,1.3662199974060059,1.3662199974060059,15442300.0
2017-09-08,1.3980400562286377,1.4039299488067627,0.9466009736061096,1.0068299770355225,1.0068299770355225,9872850.0
2017-09-09,1.0091999769210815,1.0337799787521362,0.8630610108375549,0.9893010258674622,0.9893010258674622,4011510.0
2017-09-10,0.9820780158042908,1.0027600526809692,0.8523849844932556,0.9421589970588684,0.9421589970588684,3257430.0
2017-09-11,0.9491860270500183,1.101699948310852,0.9020000100135803,1.0258100032806396,1.0258100032806396,5167180.0
2017-09-12,1.0334800481796265,1.208240032196045,0.9876319766044617,1.0356800556182861,1.0356800556182861,7213490.0
2017-09-13,1.0428999662399292,1.0428999662399292,0.8802409768104553,0.9372040033340454,0.9372040033340454,2780700.0
2017-09-14,0.9378700256347656,0.950177013874054,0.6734820008277893,0.6787840127944946,0.6787840127944946,3134360.0
2017-09-15,0.683305025100708,0.8492169976234436,0.5267549753189087,0.7997090220451355,0.7997090220451355,4625680.0
2017-09-16,0.8080559968948364,0.9271969795227051,0.7461130023002625,0.8041980266571045,0.8041980266571045,2829570.0
2017-09-17,0.8034229874610901,0.8147969841957092,0.7337449789047241,0.789588987827301,0.789588987827301,1273640.0
2017-09-18,0.7895650267601013,0.9370290040969849,0.7876039743423462,0.909201979637146,0.909201979637146,3717860.0
2017-09-19,0.907397985458374,0.9091320037841797,0.7876530289649963,0.8024250268936157,0.8024250268936157,2888420.0
2017-09-20,0.8150320053100586,0.8163840174674988,0.7436760067939758,0.7478899955749512,0.7478899955749512,2536950.0
2017-09-21,0.7640129923820496,0.7817749977111816,0.6842809915542603,0.7021399736404419,0.7021399736404419,2238040.0
2017-09-22,0.6988710165023804,0.7401540279388428,0.6832600235939026,0.7158929705619812,0.7158929705619812,2099500.0
2017-09-23,0.717195987701416,0.777400016784668,0.7078449726104736,0.7709649801254272,0.7709649801254272,2276080.0
2017-09-24,0.7758039832115173,0.7883470058441162,0.7362210154533386,0.7832679748535156,0.7832679748535156,2402720.0
2017-09-25,0.7842440009117126,0.936568021774292,0.7733160257339478,0.9170590043067932,0.9170590043067932,3695220.0
2017-09-26,0.9189220070838928,0.9400820136070251,0.8592119812965393,0.8607469797134399,0.8607469797134399,3460160.0
2017-09-27,0.8556979894638062,1.2013800144195557,0.8556979894638062,1.1436599493026733,1.1436599493026733,8394020.0
2017-09-28,1.1484299898147583,1.4330699443817139,1.1450799703598022,1.3778799772262573,1.3778799772262573,13944300.0
2017-09-29,1.366979956626892,1.366979956626892,1.1354600191116333,1.2662400007247925,1.2662400007247925,8474270.0
2017-09-30,1.2699999809265137,1.3077199459075928,1.2280199527740479,1.28357994556427,1.28357994556427,6194570.0
2017-10-01,1.2841800451278687,1.5289499759674072,1.2598999738693237,1.5265300273895264,1.5265300273895264,9043600.0
2017-10-02,1.5266200304031372,1.9828699827194214,1.5134400129318237,1.964669942855835,1.964669942855835,19367700.0
2017-10-03,1.967829942703247,2.032949924468994,1.6716500520706177,1.8207000494003296,1.8207000494003296,14411500.0
2017-10-04,1.8515000343322754,1.8574700355529785,1.5176600217819214,1.6014800071716309,1.6014800071716309,7227750.0
2017-10-05,1.6349899768829346,1.7351900339126587,1.416949987411499,1.6784900426864624,1.6784900426864624,7503500.0
2017-10-06,1.6773099899291992,1.7135800123214722,1.5342400074005127,1.5799100399017334,1.5799100399017334,6076260.0
2017-10-07,1.6052600145339966,1.6052600145339966,1.5005799531936646,1.5842499732971191,1.5842499732971191,5578780.0
2017-10-08,1.5761799812316895,1.6040799617767334,1.217229962348938,1.217229962348938,1.217229962348938,4515300.0
2017-10-09,1.2077100276947021,1.577430009841919,1.2077100276947021,1.4037799835205078,1.4037799835205078,9667100.0
2017-10-10,1.4310699701309204,1.4691100120544434,1.3428699970245361,1.3933600187301636,1.3933600187301636,6912770.0
2017-10-11,1.399440050125122,1.4561599493026733,1.3779900074005127,1.4337300062179565,1.4337300062179565,6123140.0
2017-10-12,1.429960012435913,1.4401899576187134,1.282639980316162,1.3437600135803223,1.3437600135803223,5275850.0
2017-10-13,1.3365099430084229,1.5116599798202515,1.1834900379180908,1.435479998588562,1.435479998588562,5705760.0
2017-10-14,1.4693200588226318,1.5381900072097778,1.4070199728012085,1.5381900072097778,1.5381900072097778,3355060.0
2017-10-15,1.495129942893982,1.6794099807739258,1.4077500104904175,1.5584399700164795,1.5584399700164795,5987930.0
2017-10-16,1.5559899806976318,1.5999200344085693,1.3907099962234497,1.4407000541687012,1.4407000541687012,2960330.0
2017-10-17,1.4376800060272217,1.4735499620437622,1.3560099601745605,1.3899500370025635,1.3899500370025635,1744390.0
2017-10-18,1.3935099840164185,1.4208600521087646,1.2083699703216553,1.3275599479675293,1.3275599479675293,2311140.0
2017-10-19,1.3286800384521484,1.3536100387573242,1.2491799592971802,1.2846100330352783,1.2846100330352783,1791220.0
2017-10-20,1.2832599878311157,1.3728100061416626,1.2192699909210205,1.241919994354248,1.241919994354248,1703230.0
2017-10-21,1.2373499870300293,1.2693500518798828,1.170259952545166,1.2540500164031982,1.2540500164031982,1331640.0
2017-10-22,1.2553000450134277,1.2994500398635864,1.1834700107574463,1.2137700319290161,1.2137700319290161,1631220.0
2017-10-23,1.2313599586486816,1.2781000137329102,1.0960500240325928,1.1837300062179565,1.1837300062179565,2355560.0
2017-10-24,1.1769299507141113,1.3790600299835205,1.1362799406051636,1.2484300136566162,1.2484300136566162,4833390.0
2017-10-25,1.2434099912643433,1.2692699432373047,1.1714799404144287,1.2527799606323242,1.2527799606323242,2288360.0
2017-10-26,1.2609699964523315,1.2609699964523315,1.0981600284576416,1.2086000442504883,1.2086000442504883,2400010.0
2017-10-27,1.2087500095367432,1.2172800302505493,1.1071100234985352,1.174180030822754,1.174180030822754,2067650.0
2017-10-28,1.1809200048446655,1.2042900323867798,1.1398099660873413,1.1525700092315674,1.1525700092315674,1495260.0
2017-10-29,1.1783699989318848,1.2607300281524658,1.1588499546051025,1.2412300109863281,1.2412300109863281,1969690.0
2017-10-30,1.2333600521087646,1.358590006828308,1.20346999168396,1.3122700452804565,1.3122700452804565,2437230.0
2017-10-31,1.3359500169754028,1.4103800058364868,1.2711399793624878,1.3128900527954102,1.3128900527954102,3397150.0
2017-11-01,1.3351600170135498,1.3351600170135498,1.2180500030517578,1.2615400552749634,1.2615400552749634,2118920.0
2017-11-02,1.2602499723434448,1.372439980506897,1.1956199407577515,1.299630045890808,1.299630045890808,3550520.0
2017-11-03,1.2945599555969238,1.480370044708252,1.2945599555969238,1.459220051765442,1.459220051765442,3201070.0
2017-11-04,1.4559799432754517,1.69992995262146,1.3989299535751343,1.6371999979019165,1.6371999979019165,4685320.0
2017-11-05,1.6371899843215942,1.6371899843215942,1.45524001121521,1.5216599702835083,1.5216599702835083,2681150.0
2017-11-06,1.52878999710083,1.6650400161743164,1.480679988861084,1.569790005683899,1.569790005683899,5042750.0
2017-11-07,1.5690900087356567,1.8181899785995483,1.5512100458145142,1.806439995765686,1.806439995765686,9469500.0
2017-11-08,1.7990700006484985,2.055180072784424,1.7774699926376343,2.031019926071167,2.031019926071167,18796200.0
2017-11-09,2.0531399250030518,2.1742300987243652,1.8939399719238281,1.9907699823379517,1.9907699823379517,19192200.0
2017-11-10,2.007730007171631,2.069469928741455,1.6447800397872925,1.796839952468872,1.796839952468872,11155000.0
2017-11-11,1.7862800359725952,1.9177500009536743,1.6142899990081787,1.6704699993133545,1.6704699993133545,8178150.0
2017-11-12,1.6688899993896484,1.6727999448776245,1.4625600576400757,1.5196900367736816,1.5196900367736816,15298700.0
2017-11-13,1.5260100364685059,1.7350200414657593,1.5176000595092773,1.6866199970245361,1.6866199970245361,12238800.0
2017-11-14,1.6892800331115723,1.7353700399398804,1.568269968032837,1.592579960823059,1.592579960823059,7829600.0
2017-11-15,1.5877699851989746,1.6249799728393555,1.4954999685287476,1.5304499864578247,1.5304499864578247,7615500.0
2017-11-16,1.556190013885498,1.6822199821472168,1.5368900299072266,1.5779199600219727,1.5779199600219727,8928640.0
2017-11-17,1.580049991607666,1.5826599597930908,1.495300054550171,1.5103600025177002,1.5103600025177002,8508840.0
2017-11-18,1.5113600492477417,1.6767799854278564,1.49822998046875,1.6743299961090088,1.6743299961090088,32167300.0
2017-11-19,1.673359990119934,1.7012300491333008,1.5678000450134277,1.6137700080871582,1.6137700080871582,38081700.0
2017-11-20,1.6255899667739868,1.6606500148773193,1.555609941482544,1.6244499683380127,1.6244499683380127,12994500.0
2017-11-21,1.6581699848175049,1.6596699953079224,1.549839973449707,1.5740599632263184,1.5740599632263184,5440790.0
2017-11-22,1.5904899835586548,1.6213699579238892,1.5582300424575806,1.6117500066757202,1.6117500066757202,7177000.0
2017-11-23,1.6105999946594238,1.6166800260543823,1.5375900268554688,1.548699975013733,1.548699975013733,8392640.0
2017-11-24,1.5695300102233887,1.820180058479309,1.5555800199508667,1.717710018157959,1.717710018157959,12155400.0
2017-11-25,1.7169699668884277,1.9576400518417358,1.693969964981079,1.8738700151443481,1.8738700151443481,12839900.0
2017-11-26,1.8947399854660034,1.9353100061416626,1.826740026473999,1.8531299829483032,1.8531299829483032,9056850.0
2017-11-27,1.8708300590515137,1.9472700357437134,1.7896300554275513,1.9429800510406494,1.9429800510406494,22826600.0
2017-11-28,1.9588500261306763,1.9588500261306763,1.8680399656295776,1.9171099662780762,1.9171099662780762,36377700.0
2017-11-29,1.924340009689331,2.0515899658203125,1.683169960975647,1.7515300512313843,1.7515300512313843,43765500.0
2017-11-30,1.7614400386810303,2.052910089492798,1.7614400386810303,1.9969700574874878,1.9969700574874878,31559500.0
2017-12-01,1.9969500303268433,2.137010097503662,1.9229700565338135,2.070230007171631,2.070230007171631,28867200.0
2017-12-02,2.0770599842071533,2.1156599521636963,1.9968899488449097,2.084160089492798,2.084160089492798,24332700.0
2017-12-03,2.0854101181030273,2.381150007247925,2.054189920425415,2.227250099182129,2.227250099182129,35163500.0
2017-12-04,2.258090019226074,2.5770299434661865,2.258090019226074,2.4916799068450928,2.4916799068450928,41226200.0
2017-12-05,2.501810073852539,2.731790065765381,2.501810073852539,2.5952999591827393,2.5952999591827393,49190000.0
2017-12-06,2.580430030822754,2.7788100242614746,2.3458800315856934,2.5876901149749756,2.5876901149749756,41731500.0
2017-12-07,2.5494000911712646,2.9144299030303955,2.4894299507141113,2.779949903488159,2.779949903488159,28297900.0
2017-12-08,2.7660999298095703,2.868989944458008,2.2595698833465576,2.830670118331909,2.830670118331909,38648500.0
2017-12-09,2.8260200023651123,2.867340087890625,2.330349922180176,2.6104300022125244,2.6104300022125244,27217000.0
2017-12-10,2.6613399982452393,2.6954400539398193,2.211699962615967,2.483370065689087,2.483370065689087,19258500.0
2017-12-11,2.5130200386047363,2.8244800567626953,2.503350019454956,2.7066500186920166,2.7066500186920166,19427000.0
2017-12-12,2.726449966430664,2.7783000469207764,2.6134300231933594,2.6847500801086426,2.6847500801086426,24523200.0
2017-12-13,2.687079906463623,2.8750500679016113,2.5714399814605713,2.77810001373291,2.77810001373291,28429500.0
2017-12-14,2.773439884185791,3.1587400436401367,2.77266001701355,3.1587400436401367,3.1587400436401367,40335300.0
2017-12-15,3.1566998958587646,4.411250114440918,3.142819881439209,3.996150016784668,3.996150016784668,52745900.0
2017-12-16,4.1684699058532715,4.725409984588623,3.9184000492095947,4.664649963378906,4.664649963378906,54002400.0
2017-12-17,4.669340133666992,6.750430107116699,4.669340133666992,5.756720066070557,5.756720066070557,98159600.0
2017-12-18,5.792399883270264,6.221320152282715,5.280970096588135,5.61584997177124,5.61584997177124,66623700.0
2017-12-19,5.646999835968018,6.5453200340271,5.5797600746154785,5.792329788208008,5.792329788208008,66695200.0
2017-12-20,5.78863000869751,5.78863000869751,4.933169841766357,5.176209926605225,5.176209926605225,47866900.0
2017-12-21,5.184909820556641,5.698160171508789,4.814149856567383,5.180009841918945,5.180009841918945,46905500.0
2017-12-22,5.205460071563721,5.212739944458008,3.513309955596924,4.336150169372559,4.336150169372559,36672600.0
2017-12-23,4.394959926605225,5.134510040283203,4.307610034942627,4.839260101318359,4.839260101318359,32930300.0
2017-12-24,4.74183988571167,5.285679817199707,4.198649883270264,5.285679817199707,5.285679817199707,43676900.0
2017-12-25,5.308579921722412,6.9552202224731445,5.250539779663086,6.560009956359863,6.560009956359863,66374400.0
2017-12-26,6.559279918670654,10.622099876403809,6.496379852294922,9.029419898986816,9.029419898986816,167812992.0
2017-12-27,9.254260063171387,11.302200317382812,8.486590385437012,10.107000350952148,10.107000350952148,167808000.0
2017-12-28,10.126299858093262,10.196399688720703,8.149279594421387,9.321410179138184,9.321410179138184,109298000.0
2017-12-29,9.318619728088379,9.534850120544434,8.536820411682129,8.807600021362305,8.807600021362305,70849400.0
2017-12-30,8.713769912719727,8.761099815368652,7.1879401206970215,7.841010093688965,7.841010093688965,72933904.0
2017-12-31,7.763309955596924,8.839119911193848,7.708990097045898,8.635580062866211,8.635580062866211,74927904.0
2018-01-01,8.62952995300293,8.700570106506348,7.959219932556152,8.414609909057617,8.414609909057617,66422800.0
2018-01-02,8.4576997756958,9.122590065002441,8.217180252075195,8.837770462036133,8.837770462036133,104789000.0
2018-01-03,8.770139694213867,9.580780029296875,8.529179573059082,9.535880088806152,9.535880088806152,108852000.0
2018-01-04,9.445839881896973,9.538490295410156,8.854129791259766,9.213990211486816,9.213990211486816,158819008.0
2018-01-05,9.14568042755127,16.71769905090332,9.094679832458496,14.917200088500977,14.917200088500977,341504992.0
2018-01-06,14.868900299072266,23.50819969177246,14.821200370788574,22.75979995727539,22.75979995727539,637020992.0
2018-01-07,22.769100189208984,22.769100189208984,18.24250030517578,18.65679931640625,18.65679931640625,258050000.0
2018-01-08,18.646499633789062,19.216699600219727,15.347100257873535,18.260900497436523,18.260900497436523,296617984.0
2018-01-09,18.173999786376953,20.32029914855957,16.80139923095703,17.411800384521484,17.411800384521484,194750000.0
2018-01-10,17.70789909362793,17.70789909362793,15.17080020904541,17.39080047607422,17.39080047607422,146582000.0
2018-01-11,17.566600799560547,23.15250015258789,15.286299705505371,21.042699813842773,21.042699813842773,389228000.0
2018-01-12,21.475799560546875,24.912099838256836,19.930400848388672,22.316299438476562,22.316299438476562,387537984.0
2018-01-13,22.345300674438477,23.666900634765625,21.37339973449707,22.174400329589844,22.174400329589844,181676000.0
2018-01-14,22.25349998474121,22.25349998474121,19.13800048828125,20.777299880981445,20.777299880981445,129239000.0
2018-01-15,20.800399780273438,23.604799270629883,19.330900192260742,19.564699172973633,19.564699172973633,244154000.0
2018-01-16,19.634000778198242,19.634000778198242,10.4350004196167,13.891900062561035,13.891900062561035,399951008.0
2018-01-17,13.623000144958496,15.537799835205078,9.655340194702148,14.203200340270996,14.203200340270996,299411008.0
2018-01-18,14.25059986114502,15.959600448608398,13.512700080871582,14.280400276184082,14.280400276184082,204899008.0
2018-01-19,14.310600280761719,15.635100364685059,13.98900032043457,14.940600395202637,14.940600395202637,139882000.0
2018-01-20,15.034199714660645,16.65239906311035,15.034199714660645,16.19029998779297,16.19029998779297,156744992.0
2018-01-21,16.248899459838867,16.248899459838867,13.359100341796875,14.068300247192383,14.068300247192383,141562000.0
2018-01-22,14.198699951171875,14.450300216674805,11.914600372314453,13.014599800109863,13.014599800109863,138026000.0
2018-01-23,13.001500129699707,13.962699890136719,11.78499984741211,13.093500137329102,13.093500137329102,91706200.0
2018-01-24,13.190600395202637,14.190600395202637,12.789199829101562,13.628700256347656,13.628700256347656,105736000.0
2018-01-25,13.760499954223633,14.137399673461914,13.0649995803833,13.228400230407715,13.228400230407715,105648000.0
2018-01-26,13.21090030670166,13.590499877929688,12.294699668884277,13.218199729919434,13.218199729919434,113429000.0
2018-01-27,13.233200073242188,13.441399574279785,12.894200325012207,13.253000259399414,13.253000259399414,84009400.0
2018-01-28,13.3016996383667,13.8125,13.203800201416016,13.540200233459473,13.540200233459473,93871104.0
2018-01-29,13.54539966583252,13.672699928283691,12.677000045776367,12.76449966430664,12.76449966430664,71294304.0
2018-01-30,12.773599624633789,12.773599624633789,11.057100296020508,11.250699996948242,11.250699996948242,59389600.0
2018-01-31,11.26830005645752,11.413200378417969,10.568400382995605,11.145000457763672,11.145000457763672,50435000.0
2018-02-01,11.178299903869629,11.394399642944336,8.707420349121094,9.515839576721191,9.515839576721191,82984200.0
2018-02-02,9.407959938049316,10.458499908447266,7.218130111694336,9.652290344238281,9.652290344238281,91468200.0
2018-02-03,9.696660041809082,10.27239990234375,8.611680030822754,9.749679565429688,9.749679565429688,56556200.0
2018-02-04,9.74563980102539,9.74563980102539,8.102749824523926,8.458640098571777,8.458640098571777,49990000.0
2018-02-05,8.427530288696289,8.551719665527344,6.129610061645508,6.7050299644470215,6.7050299644470215,55276900.0
2018-02-06,6.806270122528076,8.555540084838867,5.590069770812988,8.288849830627441,8.288849830627441,97189904.0
2018-02-07,8.315279960632324,9.224969863891602,7.351029872894287,8.095009803771973,8.095009803771973,77970304.0
2018-02-08,8.093720436096191,8.721220016479492,8.093720436096191,8.595499992370605,8.595499992370605,82496000.0
2018-02-09,8.606659889221191,9.889269828796387,8.34315013885498,9.730460166931152,9.730460166931152,9284.0
2018-02-10,9.7327299118042,10.363200187683105,8.848520278930664,9.255970001220703,9.255970001220703,80123200.0
2018-02-11,9.2008695602417,9.345479965209961,8.144450187683105,8.704910278320312,8.704910278320312,68554600.0
2018-02-12,8.71144962310791,9.4037504196167,8.71144962310791,9.322469711303711,9.322469711303711,50792600.0
2018-02-13,9.317669868469238,9.347940444946289,8.773369789123535,8.986780166625977,8.986780166625977,41593400.0
2018-02-14,9.015910148620605,10.649800300598145,8.990240097045898,10.40060043334961,10.40060043334961,68781600.0
2018-02-15,10.390700340270996,11.283900260925293,10.101200103759766,10.931099891662598,10.931099891662598,108962000.0
2018-02-16,10.914899826049805,11.201600074768066,10.429499626159668,11.201600074768066,11.201600074768066,71131800.0
2018-02-17,11.076499938964844,11.870699882507324,10.952799797058105,11.689299583435059,11.689299583435059,76093504.0
2018-02-18,11.69260025024414,11.700300216674805,10.680100440979004,10.702400207519531,10.702400207519531,62044700.0
2018-02-19,10.666799545288086,11.194899559020996,10.65149974822998,11.075699806213379,11.075699806213379,54898800.0
2018-02-20,11.091300010681152,11.192700386047363,9.793399810791016,9.904509544372559,9.904509544372559,66512400.0
2018-02-21,9.877670288085938,10.194199562072754,9.147250175476074,9.380789756774902,9.380789756774902,55087600.0
2018-02-22,9.404740333557129,9.80875015258789,8.712969779968262,8.904029846191406,8.904029846191406,47216100.0
2018-02-23,8.87339973449707,9.733030319213867,8.66057014465332,9.692110061645508,9.692110061645508,53626800.0
2018-02-24,9.687520027160645,9.835370063781738,8.777970314025879,9.1419095993042,9.1419095993042,48709200.0
2018-02-25,9.153240203857422,9.494409561157227,8.942580223083496,9.346599578857422,9.346599578857422,43814500.0
2018-02-26,9.36925983428955,10.0649995803833,9.130149841308594,9.90231990814209,9.90231990814209,53540300.0
2018-02-27,9.965530395507812,11.096199989318848,9.81859016418457,10.659899711608887,10.659899711608887,97184400.0
2018-02-28,10.694899559020996,11.18280029296875,10.392600059509277,10.438199996948242,10.438199996948242,69036400.0
2018-03-01,10.448200225830078,10.67140007019043,10.32960033416748,10.509699821472168,10.509699821472168,72474200.0
2018-03-02,10.456899642944336,10.540399551391602,10.142000198364258,10.224800109863281,10.224800109863281,46449100.0
2018-03-03,10.285699844360352,10.445500373840332,10.125100135803223,10.217900276184082,10.217900276184082,40001900.0
2018-03-04,10.207200050354004,10.389800071716309,9.90116024017334,10.348099708557129,10.348099708557129,37886900.0
2018-03-05,10.403800010681152,10.435500144958496,10.10099983215332,10.11050033569336,10.11050033569336,38605100.0
2018-03-06,10.154800415039062,10.154800415039062,9.151280403137207,9.384380340576172,9.384380340576172,38182600.0
2018-03-07,9.39529037475586,10.126799583435059,8.236909866333008,9.034879684448242,9.034879684448242,79740800.0
2018-03-08,9.035679817199707,9.137490272521973,8.118390083312988,8.310440063476562,8.310440063476562,48535100.0
2018-03-09,8.261369705200195,8.332420349121094,7.174230098724365,8.313070297241211,8.313070297241211,46893300.0
2018-03-10,8.267120361328125,8.354510307312012,7.633540153503418,7.67165994644165,7.67165994644165,41645000.0
2018-03-11,7.648749828338623,8.419449806213379,7.380760192871094,8.272379875183105,8.272379875183105,45451700.0
2018-03-12,8.299110412597656,8.547619819641113,7.743690013885498,8.039270401000977,8.039270401000977,51188100.0
2018-03-13,7.998960018157959,11.00160026550293,7.902440071105957,10.11520004272461,10.11520004272461,216111008.0
2018-03-14,10.130000114440918,10.671899795532227,8.550769805908203,8.959210395812988,8.959210395812988,124112000.0
2018-03-15,8.944560050964355,9.401320457458496,8.419529914855957,9.099080085754395,9.099080085754395,104531000.0
2018-03-16,9.1325101852417,9.392580032348633,8.639610290527344,9.111319541931152,9.111319541931152,97626000.0
2018-03-17,9.198960304260254,9.502440452575684,8.664979934692383,8.987739562988281,8.987739562988281,94679904.0
2018-03-18,8.957420349121094,8.962949752807617,7.858479976654053,8.951849937438965,8.951849937438965,94840304.0
2018-03-19,9.09000015258789,9.261369705200195,8.496060371398926,8.9927396774292,8.9927396774292,97938896.0
